,id,creation_time,timestamp,packet_type,psn,module,component,parameter
972,1104630600,2021-08-17 02:02:19,2021-08-17 02:00:30,3,49,28,2,2
973,1104630564,2021-08-17 02:02:18,2021-08-17 02:00:30,3,48,27,2,2
974,1104630483,2021-08-17 02:02:15,2021-08-17 01:59:54,3,46,28,2,2
975,1104630431,2021-08-17 02:02:14,2021-08-17 01:59:54,3,45,28,2,2
976,1104630339,2021-08-17 02:02:12,2021-08-17 01:59:54,3,44,28,8,5
977,1104630242,2021-08-17 02:02:10,2021-08-17 01:59:19,3,42,27,8,5
978,1104630204,2021-08-17 02:02:09,2021-08-17 01:59:19,3,41,27,2,2
979,1104630166,2021-08-17 02:02:08,2021-08-17 01:59:19,3,40,27,8,5
980,1104630092,2021-08-17 02:02:06,2021-08-17 01:59:19,3,66,28,8,5
981,1104624248,2021-08-17 01:59:02,2021-08-17 01:58:36,3,36,27,2,2
982,1104624191,2021-08-17 01:59:00,2021-08-17 01:58:36,3,35,28,2,2
983,1104624150,2021-08-17 01:58:59,2021-08-17 01:58:36,3,34,28,8,5
984,1104623940,2021-08-17 01:58:52,2021-08-17 01:58:36,3,33,27,2,2
985,1104623883,2021-08-17 01:58:51,2021-08-17 01:58:36,3,32,28,2,2
986,1104623844,2021-08-17 01:58:49,2021-08-17 01:58:36,3,31,28,2,2
987,1104623736,2021-08-17 01:58:46,2021-08-17 01:57:57,3,28,27,8,5
988,1104623698,2021-08-17 01:58:45,2021-08-17 01:57:57,3,27,28,8,5
989,1104623653,2021-08-17 01:58:44,2021-08-17 01:57:57,3,26,27,2,2
990,1104623542,2021-08-17 01:58:40,2021-08-17 01:57:27,3,24,27,8,5
991,1104623501,2021-08-17 01:58:39,2021-08-17 01:57:27,3,23,28,8,5
992,1104623454,2021-08-17 01:58:38,2021-08-17 01:57:27,3,22,27,2,2
993,1104623403,2021-08-17 01:58:37,2021-08-17 01:57:27,3,21,28,2,2
994,1104623362,2021-08-17 01:58:35,2021-08-17 01:57:27,3,20,28,8,5
995,1104623254,2021-08-17 01:58:32,2021-08-17 01:56:48,3,18,27,2,2
996,1104623196,2021-08-17 01:58:29,2021-08-17 01:56:11,3,16,27,8,5
997,1104623172,2021-08-17 01:58:28,2021-08-17 01:56:11,3,15,28,2,2
998,1104623122,2021-08-17 01:58:26,2021-08-17 01:56:11,3,14,27,2,2
999,1104623087,2021-08-17 01:58:25,2021-08-17 01:56:11,3,13,28,2,2
1000,1104623047,2021-08-17 01:58:24,2021-08-17 01:56:11,3,12,27,2,2
1001,1104623012,2021-08-17 01:58:23,2021-08-17 01:56:11,3,11,27,2,2
1002,1104622916,2021-08-17 01:58:20,2021-08-17 01:55:39,3,9,27,8,5
1003,1104622879,2021-08-17 01:58:19,2021-08-17 01:55:39,3,8,28,8,5
1004,1104622845,2021-08-17 01:58:18,2021-08-17 01:55:39,3,7,27,8,5
1005,1104616825,2021-08-17 01:55:16,2021-08-17 01:54:49,3,4,27,8,5
1006,1104616624,2021-08-17 01:55:11,2021-08-17 01:54:49,3,3,28,8,5
1007,1104616502,2021-08-17 01:55:07,2021-08-17 01:54:49,3,2,27,2,2
1008,1104616429,2021-08-17 01:55:05,2021-08-17 01:54:49,3,1,27,8,5
1009,1104616216,2021-08-17 01:54:57,2021-08-17 01:54:49,3,0,28,8,5
1010,1104616142,2021-08-17 01:54:55,2021-08-17 01:54:04,3,254,28,8,5
1011,1104616060,2021-08-17 01:54:53,2021-08-17 01:54:04,3,253,27,2,2
1012,1104616011,2021-08-17 01:54:52,2021-08-17 01:54:04,3,252,27,2,2
1013,1104615974,2021-08-17 01:54:51,2021-08-17 01:54:04,3,250,27,8,5
1014,1104615900,2021-08-17 01:54:48,2021-08-17 01:53:29,3,248,28,8,5
1015,1104615834,2021-08-17 01:54:46,2021-08-17 01:53:29,3,247,27,8,5
1016,1104615802,2021-08-17 01:54:45,2021-08-17 01:53:29,3,246,28,8,5
1017,1104615767,2021-08-17 01:54:44,2021-08-17 01:53:29,3,245,28,2,2
1018,1104615727,2021-08-17 01:54:43,2021-08-17 01:53:29,3,244,28,8,5
1019,1104615687,2021-08-17 01:54:42,2021-08-17 01:53:29,3,243,27,8,5
1020,1104615580,2021-08-17 01:54:39,2021-08-17 01:52:45,3,241,27,8,5
1021,1104615541,2021-08-17 01:54:37,2021-08-17 01:52:45,3,240,28,2,2
1022,1104615499,2021-08-17 01:54:36,2021-08-17 01:52:45,3,239,27,2,2
1023,1104615459,2021-08-17 01:54:35,2021-08-17 01:52:45,3,238,27,8,5
1024,1104615388,2021-08-17 01:54:33,2021-08-17 01:52:45,3,237,28,2,2
1025,1104615353,2021-08-17 01:54:32,2021-08-17 01:52:45,3,236,27,2,2
1026,1104615327,2021-08-17 01:54:31,2021-08-17 01:52:45,3,235,27,2,2
1027,1104615265,2021-08-17 01:54:29,2021-08-17 01:52:09,3,233,28,8,5
1028,1104615216,2021-08-17 01:54:27,2021-08-17 01:52:09,3,232,27,8,5
1029,1104615166,2021-08-17 01:54:26,2021-08-17 01:52:09,3,231,27,8,5
1030,1104615065,2021-08-17 01:54:23,2021-08-17 01:51:37,3,229,28,8,5
1031,1104615023,2021-08-17 01:54:22,2021-08-17 01:51:37,3,228,27,8,5
1032,1104614948,2021-08-17 01:54:20,2021-08-17 01:51:37,3,227,28,8,5
1033,1104614907,2021-08-17 01:54:19,2021-08-17 01:51:37,3,226,27,2,2
1034,1104614860,2021-08-17 01:54:18,2021-08-17 01:51:37,3,225,27,8,5
1035,1104608995,2021-08-17 01:51:13,2021-08-17 01:51:05,3,222,28,8,5
1036,1104608900,2021-08-17 01:51:10,2021-08-17 01:51:05,3,221,27,2,2
1037,1104608857,2021-08-17 01:51:09,2021-08-17 01:51:05,3,220,27,2,2
1038,1104608455,2021-08-17 01:50:57,2021-08-17 01:50:34,3,218,28,8,5
1039,1104608416,2021-08-17 01:50:56,2021-08-17 01:50:34,3,217,27,8,5
1040,1104607888,2021-08-17 01:50:42,2021-08-17 01:50:34,3,216,27,8,5
1041,1104607762,2021-08-17 01:50:38,2021-08-17 01:50:34,3,215,28,8,5
1042,1104607412,2021-08-17 01:50:26,2021-08-17 01:49:57,3,213,27,8,5
1043,1104607158,2021-08-17 01:50:19,2021-08-17 01:49:57,3,212,28,8,5
1044,1104606936,2021-08-17 01:50:11,2021-08-17 01:49:57,3,211,27,8,5
1045,1104606675,2021-08-17 01:50:03,2021-08-17 01:49:57,3,210,28,8,5
1046,1104606645,2021-08-17 01:50:02,2021-08-17 01:49:57,3,209,27,2,2
1047,1104606612,2021-08-17 01:50:01,2021-08-17 01:49:57,3,208,27,8,5
1048,1104606388,2021-08-17 01:49:54,2021-08-17 01:49:27,3,206,28,8,5
1049,1104606340,2021-08-17 01:49:53,2021-08-17 01:49:27,3,204,27,2,2
1050,1104606297,2021-08-17 01:49:52,2021-08-17 01:49:27,3,203,27,2,2
1051,1104606220,2021-08-17 01:49:49,2021-08-17 01:48:48,3,201,28,8,5
1052,1104606163,2021-08-17 01:49:47,2021-08-17 01:48:48,3,200,27,8,5
1053,1104606126,2021-08-17 01:49:46,2021-08-17 01:48:48,3,199,28,2,2
1054,1104606092,2021-08-17 01:49:45,2021-08-17 01:48:48,3,198,28,8,5
1055,1104606047,2021-08-17 01:49:44,2021-08-17 01:48:48,3,197,27,8,5
1056,1104606010,2021-08-17 01:49:43,2021-08-17 01:48:48,3,196,27,8,5
1057,1104605886,2021-08-17 01:49:40,2021-08-17 01:48:17,3,194,27,8,5
1058,1104605852,2021-08-17 01:49:39,2021-08-17 01:48:17,3,193,27,8,5
1059,1104605813,2021-08-17 01:49:37,2021-08-17 01:48:17,3,192,27,8,5
1060,1104605772,2021-08-17 01:49:36,2021-08-17 01:48:17,3,191,28,2,2
1061,1104605711,2021-08-17 01:49:34,2021-08-17 01:48:17,3,190,27,2,2
1062,1104605683,2021-08-17 01:49:33,2021-08-17 01:48:17,3,189,27,8,5
1063,1104602442,2021-08-17 01:47:59,2021-08-17 01:47:38,3,186,28,2,2
1064,1104602384,2021-08-17 01:47:57,2021-08-17 01:47:38,3,185,27,2,2
1065,1104602343,2021-08-17 01:47:56,2021-08-17 01:47:38,3,184,27,2,2
1066,1104602299,2021-08-17 01:47:55,2021-08-17 01:47:38,3,183,28,8,5
1067,1104602251,2021-08-17 01:47:54,2021-08-17 01:47:38,3,182,27,8,5
1068,1104602124,2021-08-17 01:47:51,2021-08-17 01:46:58,3,180,28,8,5
1069,1104602094,2021-08-17 01:47:50,2021-08-17 01:46:58,3,179,27,8,5
1070,1104602061,2021-08-17 01:47:49,2021-08-17 01:46:58,3,171,28,8,5
1071,1104602030,2021-08-17 01:47:47,2021-08-17 01:46:58,3,170,27,8,5
1072,1104601991,2021-08-17 01:47:46,2021-08-17 01:46:58,3,169,27,8,5
1073,1104601928,2021-08-17 01:47:45,2021-08-17 01:46:58,3,168,28,8,5
1074,1104601833,2021-08-17 01:47:42,2021-08-17 01:46:24,3,166,27,8,5
1075,1104601780,2021-08-17 01:47:41,2021-08-17 01:46:24,3,165,27,2,2
1076,1104601738,2021-08-17 01:47:40,2021-08-17 01:46:24,3,164,27,8,5
1077,1104601673,2021-08-17 01:47:38,2021-08-17 01:46:24,3,163,28,8,5
1078,1104601627,2021-08-17 01:47:37,2021-08-17 01:46:24,3,162,28,8,5
1079,1104601582,2021-08-17 01:47:36,2021-08-17 01:46:24,3,161,27,2,2
1080,1104601545,2021-08-17 01:47:35,2021-08-17 01:46:24,3,160,27,2,2
1081,1104601508,2021-08-17 01:47:33,2021-08-17 01:46:24,3,159,28,8,5
1082,1104601425,2021-08-17 01:47:31,2021-08-17 01:45:53,3,157,28,8,5
1083,1104601392,2021-08-17 01:47:29,2021-08-17 01:45:53,3,156,27,8,5
1084,1104601355,2021-08-17 01:47:28,2021-08-17 01:45:53,3,155,28,8,5
1085,1104601321,2021-08-17 01:47:27,2021-08-17 01:45:53,3,154,27,8,5
1086,1104601240,2021-08-17 01:47:25,2021-08-17 01:45:53,3,178,28,8,5
1087,1104601201,2021-08-17 01:47:24,2021-08-17 01:45:53,3,177,27,8,5
1088,1104601132,2021-08-17 01:47:22,2021-08-17 01:45:18,3,175,28,8,5
1089,1104601086,2021-08-17 01:47:21,2021-08-17 01:45:18,3,174,27,8,5
1090,1104601051,2021-08-17 01:47:20,2021-08-17 01:45:18,3,173,28,8,5
1091,1104597243,2021-08-17 01:45:37,2021-08-17 01:45:18,3,147,28,8,5
1092,1104597044,2021-08-17 01:45:31,2021-08-17 01:45:18,3,146,27,8,5
1093,1104596851,2021-08-17 01:45:25,2021-08-17 01:45:18,3,145,27,2,2
1094,1104596815,2021-08-17 01:45:24,2021-08-17 01:45:18,3,144,28,8,5
1095,1104596771,2021-08-17 01:45:23,2021-08-17 01:45:18,3,143,27,8,5
1096,1104596349,2021-08-17 01:45:11,2021-08-17 01:44:48,3,141,28,8,5
1097,1104596086,2021-08-17 01:45:03,2021-08-17 01:44:48,3,140,28,8,5
1098,1104596032,2021-08-17 01:45:01,2021-08-17 01:44:48,3,139,27,2,2
1099,1104595964,2021-08-17 01:44:59,2021-08-17 01:44:48,3,138,27,2,2
1100,1104595785,2021-08-17 01:44:54,2021-08-17 01:44:48,3,137,28,8,5
1101,1104595747,2021-08-17 01:44:53,2021-08-17 01:44:48,3,136,27,8,5
1102,1104595377,2021-08-17 01:44:42,2021-08-17 01:44:18,3,134,28,8,5
1103,1104595328,2021-08-17 01:44:40,2021-08-17 01:44:18,3,133,27,8,5
1104,1104595048,2021-08-17 01:44:32,2021-08-17 01:44:18,3,132,28,8,5
1105,1104594988,2021-08-17 01:44:30,2021-08-17 01:44:18,3,131,27,8,5
1106,1104594774,2021-08-17 01:44:24,2021-08-17 01:44:18,3,130,28,8,5
1107,1104594720,2021-08-17 01:44:22,2021-08-17 01:44:18,3,129,27,8,5
1108,1104594298,2021-08-17 01:44:12,2021-08-17 01:43:48,3,127,28,8,5
1109,1104594247,2021-08-17 01:44:10,2021-08-17 01:43:48,3,126,27,8,5
1110,1104593996,2021-08-17 01:44:02,2021-08-17 01:43:48,3,125,28,8,5
1111,1104593935,2021-08-17 01:44:00,2021-08-17 01:43:48,3,124,27,8,5
1112,1104593769,2021-08-17 01:43:56,2021-08-17 01:43:48,3,123,27,2,2
1113,1104593721,2021-08-17 01:43:55,2021-08-17 01:43:48,3,122,27,8,5
1114,1104593680,2021-08-17 01:43:54,2021-08-17 01:43:48,3,121,28,8,5
1115,1104593289,2021-08-17 01:43:41,2021-08-17 01:43:18,3,119,28,8,5
1116,1104593117,2021-08-17 01:43:36,2021-08-17 01:43:18,3,118,27,2,2
1117,1104592991,2021-08-17 01:43:33,2021-08-17 01:43:18,3,117,27,2,2
1118,1104592928,2021-08-17 01:43:31,2021-08-17 01:43:18,3,116,28,8,5
1119,1104592672,2021-08-17 01:43:23,2021-08-17 01:43:18,3,115,28,8,5
1120,1104592593,2021-08-17 01:43:21,2021-08-17 01:43:18,3,114,27,8,5
1121,1104592238,2021-08-17 01:43:12,2021-08-17 01:42:44,3,112,28,8,5
1122,1104592199,2021-08-17 01:43:11,2021-08-17 01:42:44,3,111,27,8,5
1123,1104591996,2021-08-17 01:43:07,2021-08-17 01:42:44,3,110,28,8,5
1124,1104591797,2021-08-17 01:43:01,2021-08-17 01:42:44,3,109,27,8,5
1125,1104591671,2021-08-17 01:42:57,2021-08-17 01:42:44,3,108,28,8,5
1126,1104591615,2021-08-17 01:42:55,2021-08-17 01:42:44,3,107,27,8,5
1127,1104591337,2021-08-17 01:42:49,2021-08-17 01:42:44,3,106,28,8,5
1128,1104591213,2021-08-17 01:42:45,2021-08-17 01:42:14,3,104,27,8,5
1129,1104591063,2021-08-17 01:42:41,2021-08-17 01:42:14,3,103,27,8,5
1130,1104590903,2021-08-17 01:42:37,2021-08-17 01:42:14,3,102,28,8,5
1131,1104590662,2021-08-17 01:42:30,2021-08-17 01:42:14,3,101,27,8,5
1132,1104590550,2021-08-17 01:42:27,2021-08-17 01:42:14,3,100,28,8,5
1133,1104590499,2021-08-17 01:42:25,2021-08-17 01:42:14,3,99,27,8,5
1134,1104590452,2021-08-17 01:42:24,2021-08-17 01:42:14,3,98,27,2,2
1135,1104590408,2021-08-17 01:42:23,2021-08-17 01:42:14,3,97,27,8,5
1136,1104590206,2021-08-17 01:42:18,2021-08-17 01:42:14,3,96,28,8,5
1137,1104589843,2021-08-17 01:42:09,2021-08-17 01:41:38,3,94,28,8,5
1138,1104589651,2021-08-17 01:42:04,2021-08-17 01:41:38,3,93,27,2,2
1139,1104589619,2021-08-17 01:42:03,2021-08-17 01:41:38,3,92,27,2,2
1140,1104589473,2021-08-17 01:41:57,2021-08-17 01:41:38,3,91,28,8,5
1141,1104589180,2021-08-17 01:41:50,2021-08-17 01:41:38,3,90,27,8,5
1142,1104589053,2021-08-17 01:41:47,2021-08-17 01:41:38,3,89,28,8,5
1143,1104588977,2021-08-17 01:41:44,2021-08-17 01:41:38,3,88,28,8,5
1144,1104588888,2021-08-17 01:41:41,2021-08-17 01:41:38,3,87,27,8,5
1145,1104588551,2021-08-17 01:41:32,2021-08-17 01:41:08,3,85,28,8,5
1146,1104588473,2021-08-17 01:41:30,2021-08-17 01:41:08,3,84,27,8,5
1147,1104588188,2021-08-17 01:41:21,2021-08-17 01:41:08,3,83,28,8,5
1148,1104588147,2021-08-17 01:41:20,2021-08-17 01:41:08,3,82,27,8,5
1149,1104588028,2021-08-17 01:41:17,2021-08-17 01:41:08,3,81,28,8,5
1150,1104587813,2021-08-17 01:41:11,2021-08-17 01:41:08,3,80,27,8,5
1151,1104587469,2021-08-17 01:41:01,2021-08-17 01:40:38,3,78,28,8,5
1152,1104587433,2021-08-17 01:41:00,2021-08-17 01:40:38,3,77,27,8,5
1153,1104587342,2021-08-17 01:40:57,2021-08-17 01:40:38,3,76,28,8,5
1154,1104587257,2021-08-17 01:40:55,2021-08-17 01:40:38,3,75,27,8,5
1155,1104587104,2021-08-17 01:40:52,2021-08-17 01:40:38,3,74,27,2,2
1156,1104587057,2021-08-17 01:40:51,2021-08-17 01:40:38,3,73,27,8,5
1157,1104586935,2021-08-17 01:40:47,2021-08-17 01:40:38,3,72,28,8,5
1158,1104586755,2021-08-17 01:40:42,2021-08-17 01:40:38,3,71,28,8,5
1159,1104586543,2021-08-17 01:40:37,2021-08-17 01:40:08,3,69,28,8,5
1160,1104586428,2021-08-17 01:40:33,2021-08-17 01:40:08,3,68,28,8,5
1161,1104586393,2021-08-17 01:40:32,2021-08-17 01:40:08,3,67,27,2,2
1162,1104586358,2021-08-17 01:40:31,2021-08-17 01:40:08,3,66,27,2,2
1163,1104586019,2021-08-17 01:40:21,2021-08-17 01:40:08,3,65,28,8,5
1164,1104585900,2021-08-17 01:40:17,2021-08-17 01:40:08,3,64,28,8,5
1165,1104585742,2021-08-17 01:40:12,2021-08-17 01:40:08,3,63,27,8,5
1166,1104585550,2021-08-17 01:40:07,2021-08-17 01:39:38,3,61,28,8,5
1167,1104585365,2021-08-17 01:40:00,2021-08-17 01:39:38,3,60,27,8,5
1168,1104585265,2021-08-17 01:39:57,2021-08-17 01:39:38,3,59,28,8,5
1169,1104585050,2021-08-17 01:39:51,2021-08-17 01:39:38,3,58,27,8,5
1170,1104584926,2021-08-17 01:39:47,2021-08-17 01:39:38,3,57,28,8,5
1171,1104584880,2021-08-17 01:39:45,2021-08-17 01:39:38,3,56,27,8,5
1172,1104584755,2021-08-17 01:39:42,2021-08-17 01:39:38,3,55,28,8,5
1173,1104584546,2021-08-17 01:39:36,2021-08-17 01:39:08,3,53,27,8,5
1174,1104584507,2021-08-17 01:39:35,2021-08-17 01:39:08,3,52,28,8,5
1175,1104584375,2021-08-17 01:39:30,2021-08-17 01:39:08,3,51,27,8,5
1176,1104584123,2021-08-17 01:39:23,2021-08-17 01:39:08,3,50,28,8,5
1177,1104584076,2021-08-17 01:39:22,2021-08-17 01:39:08,3,49,27,8,5
1178,1104584040,2021-08-17 01:39:21,2021-08-17 01:39:08,3,48,27,2,2
1179,1104583968,2021-08-17 01:39:18,2021-08-17 01:39:08,3,47,27,8,5
1180,1104583722,2021-08-17 01:39:12,2021-08-17 01:39:08,3,46,28,8,5
1181,1104583228,2021-08-17 01:38:58,2021-08-17 01:38:28,3,44,28,8,5
1182,1104583192,2021-08-17 01:38:57,2021-08-17 01:38:28,3,43,27,2,2
1183,1104583147,2021-08-17 01:38:56,2021-08-17 01:38:28,3,42,27,2,2
1184,1104583000,2021-08-17 01:38:52,2021-08-17 01:38:28,3,41,28,8,5
1185,1104582809,2021-08-17 01:38:47,2021-08-17 01:38:28,3,40,28,8,5
1186,1104582578,2021-08-17 01:38:40,2021-08-17 01:38:28,3,39,27,8,5
1187,1104582437,2021-08-17 01:38:37,2021-08-17 01:38:28,3,38,28,8,5
1188,1104582319,2021-08-17 01:38:33,2021-08-17 01:38:28,3,37,28,8,5
1189,1104582269,2021-08-17 01:38:32,2021-08-17 01:38:28,3,36,27,8,5
1190,1104581946,2021-08-17 01:38:23,2021-08-17 01:37:54,3,34,28,8,5
1191,1104581836,2021-08-17 01:38:20,2021-08-17 01:37:54,3,33,27,8,5
1192,1104581742,2021-08-17 01:38:17,2021-08-17 01:37:54,3,32,28,8,5
1193,1104581510,2021-08-17 01:38:11,2021-08-17 01:37:54,3,31,28,8,5
1194,1104581457,2021-08-17 01:38:10,2021-08-17 01:37:54,3,30,27,8,5
1195,1104581215,2021-08-17 01:38:03,2021-08-17 01:37:54,3,29,28,8,5
1196,1104581147,2021-08-17 01:38:01,2021-08-17 01:37:54,3,28,27,8,5
1197,1104581062,2021-08-17 01:37:58,2021-08-17 01:37:54,3,27,28,8,5
1198,1104580737,2021-08-17 01:37:50,2021-08-17 01:37:20,3,25,27,8,5
1199,1104580674,2021-08-17 01:37:48,2021-08-17 01:37:20,3,24,28,8,5
1200,1104580635,2021-08-17 01:37:47,2021-08-17 01:37:20,3,23,27,2,2
1201,1104580593,2021-08-17 01:37:46,2021-08-17 01:37:20,3,22,27,8,5
1202,1104580381,2021-08-17 01:37:41,2021-08-17 01:37:20,3,21,28,8,5
1203,1104580212,2021-08-17 01:37:37,2021-08-17 01:37:20,3,20,28,8,5
1204,1104579971,2021-08-17 01:37:29,2021-08-17 01:37:20,3,19,28,8,5
1205,1104579937,2021-08-17 01:37:28,2021-08-17 01:37:20,3,18,27,2,2
1206,1104579899,2021-08-17 01:37:27,2021-08-17 01:37:20,3,17,27,2,2
1207,1104579802,2021-08-17 01:37:25,2021-08-17 01:37:20,3,16,28,8,5
1208,1104579519,2021-08-17 01:37:17,2021-08-17 01:36:48,3,14,28,8,5
1209,1104579333,2021-08-17 01:37:11,2021-08-17 01:36:48,3,13,27,8,5
1210,1104579192,2021-08-17 01:37:07,2021-08-17 01:36:48,3,12,28,8,5
1211,1104578935,2021-08-17 01:37:00,2021-08-17 01:36:48,3,11,27,8,5
1212,1104578829,2021-08-17 01:36:57,2021-08-17 01:36:48,3,10,28,8,5
1213,1104578720,2021-08-17 01:36:54,2021-08-17 01:36:48,3,9,28,8,5
1214,1104578681,2021-08-17 01:36:53,2021-08-17 01:36:48,3,8,27,8,5
1215,1104578241,2021-08-17 01:36:41,2021-08-17 01:36:18,3,6,28,8,5
1216,1104578180,2021-08-17 01:36:40,2021-08-17 01:36:18,3,5,27,8,5
1217,1104578007,2021-08-17 01:36:36,2021-08-17 01:36:18,3,4,27,8,5
1218,1104577857,2021-08-17 01:36:31,2021-08-17 01:36:18,3,3,28,8,5
1219,1104577822,2021-08-17 01:36:30,2021-08-17 01:36:18,3,2,27,8,5
1220,1104577741,2021-08-17 01:36:27,2021-08-17 01:36:18,3,1,28,8,5
1221,1104577555,2021-08-17 01:36:23,2021-08-17 01:36:18,3,0,28,8,5
1222,1104577504,2021-08-17 01:36:21,2021-08-17 01:36:18,3,255,27,8,5
1223,1104577318,2021-08-17 01:36:15,2021-08-17 01:35:48,3,253,27,2,2
1224,1104577282,2021-08-17 01:36:14,2021-08-17 01:35:48,3,252,27,8,5
1225,1104577154,2021-08-17 01:36:11,2021-08-17 01:35:48,3,251,28,8,5
1226,1104577067,2021-08-17 01:36:08,2021-08-17 01:35:48,3,250,28,8,5
1227,1104576731,2021-08-17 01:35:57,2021-08-17 01:35:48,3,249,28,8,5
1228,1104576587,2021-08-17 01:35:53,2021-08-17 01:35:48,3,248,28,8,5
1229,1104576447,2021-08-17 01:35:49,2021-08-17 01:35:18,3,246,28,8,5
1230,1104576403,2021-08-17 01:35:47,2021-08-17 01:35:18,3,245,27,2,2
1231,1104576365,2021-08-17 01:35:46,2021-08-17 01:35:18,3,244,27,2,2
1232,1104576076,2021-08-17 01:35:39,2021-08-17 01:35:18,3,243,27,8,5
1233,1104575977,2021-08-17 01:35:37,2021-08-17 01:35:18,3,242,28,8,5
1234,1104575693,2021-08-17 01:35:28,2021-08-17 01:35:18,3,241,28,8,5
1235,1104575614,2021-08-17 01:35:25,2021-08-17 01:35:18,3,240,27,8,5
1236,1104575538,2021-08-17 01:35:23,2021-08-17 01:35:18,3,239,27,8,5
1237,1104575500,2021-08-17 01:35:22,2021-08-17 01:35:18,3,238,28,8,5
1238,1104575344,2021-08-17 01:35:18,2021-08-17 01:34:48,3,236,28,8,5
1239,1104575243,2021-08-17 01:35:14,2021-08-17 01:34:48,3,235,27,8,5
1240,1104574984,2021-08-17 01:35:07,2021-08-17 01:34:48,3,234,28,8,5
1241,1104574943,2021-08-17 01:35:06,2021-08-17 01:34:48,3,233,27,8,5
1242,1104574832,2021-08-17 01:35:02,2021-08-17 01:34:48,3,232,27,8,5
1243,1104574719,2021-08-17 01:34:59,2021-08-17 01:34:48,3,231,28,8,5
1244,1104574571,2021-08-17 01:34:54,2021-08-17 01:34:48,3,230,27,8,5
1245,1104574530,2021-08-17 01:34:53,2021-08-17 01:34:48,3,229,28,8,5
1246,1104574353,2021-08-17 01:34:47,2021-08-17 01:34:18,3,227,28,8,5
1247,1104574210,2021-08-17 01:34:43,2021-08-17 01:34:18,3,226,27,8,5
1248,1104574130,2021-08-17 01:34:41,2021-08-17 01:34:18,3,225,28,8,5
1249,1104574019,2021-08-17 01:34:38,2021-08-17 01:34:18,3,224,27,8,5
1250,1104573902,2021-08-17 01:34:34,2021-08-17 01:34:18,3,223,27,8,5
1251,1104573772,2021-08-17 01:34:31,2021-08-17 01:34:18,3,222,28,8,5
1252,1104573683,2021-08-17 01:34:28,2021-08-17 01:34:18,3,221,28,8,5
1253,1104573605,2021-08-17 01:34:25,2021-08-17 01:34:18,3,220,27,8,5
1254,1104573527,2021-08-17 01:34:23,2021-08-17 01:34:18,3,219,27,8,5
1255,1104573496,2021-08-17 01:34:22,2021-08-17 01:34:18,3,218,28,8,5
1256,1104573401,2021-08-17 01:34:19,2021-08-17 01:33:48,3,216,27,8,5
1257,1104573372,2021-08-17 01:34:18,2021-08-17 01:33:48,3,215,28,8,5
1258,1104573268,2021-08-17 01:34:14,2021-08-17 01:33:48,3,214,27,8,5
1259,1104572956,2021-08-17 01:34:07,2021-08-17 01:33:48,3,213,28,8,5
1260,1104572861,2021-08-17 01:34:04,2021-08-17 01:33:48,3,212,28,8,5
1261,1104572821,2021-08-17 01:34:02,2021-08-17 01:33:48,3,211,27,8,5
1262,1104572689,2021-08-17 01:33:58,2021-08-17 01:33:48,3,210,27,8,5
1263,1104572661,2021-08-17 01:33:57,2021-08-17 01:33:48,3,209,28,8,5
1264,1104572505,2021-08-17 01:33:53,2021-08-17 01:33:48,3,208,28,8,5
1265,1104572249,2021-08-17 01:33:46,2021-08-17 01:33:14,3,206,27,8,5
1266,1104572155,2021-08-17 01:33:43,2021-08-17 01:33:14,3,205,27,8,5
1267,1104572082,2021-08-17 01:33:41,2021-08-17 01:33:14,3,204,28,8,5
1268,1104571968,2021-08-17 01:33:38,2021-08-17 01:33:14,3,203,27,8,5
1269,1104571847,2021-08-17 01:33:34,2021-08-17 01:33:14,3,202,27,8,5
1270,1104571721,2021-08-17 01:33:31,2021-08-17 01:33:14,3,201,28,8,5
1271,1104571635,2021-08-17 01:33:28,2021-08-17 01:33:14,3,200,28,8,5
1272,1104571565,2021-08-17 01:33:25,2021-08-17 01:33:14,3,199,27,8,5
1273,1104571459,2021-08-17 01:33:23,2021-08-17 01:33:14,3,198,27,8,5
1274,1104571419,2021-08-17 01:33:21,2021-08-17 01:33:14,3,197,28,8,5
1275,1104571356,2021-08-17 01:33:19,2021-08-17 01:33:14,3,196,27,8,5
1276,1104571331,2021-08-17 01:33:18,2021-08-17 01:33:14,3,195,28,8,5
1277,1104571207,2021-08-17 01:33:14,2021-08-17 01:32:44,3,193,27,8,5
1278,1104570968,2021-08-17 01:33:07,2021-08-17 01:32:44,3,192,28,8,5
1279,1104570925,2021-08-17 01:33:06,2021-08-17 01:32:44,3,191,27,8,5
1280,1104570836,2021-08-17 01:33:03,2021-08-17 01:32:44,3,190,27,8,5
1281,1104570770,2021-08-17 01:33:01,2021-08-17 01:32:44,3,189,28,8,5
1282,1104570696,2021-08-17 01:32:58,2021-08-17 01:32:44,3,188,27,8,5
1283,1104570661,2021-08-17 01:32:57,2021-08-17 01:32:44,3,187,28,8,5
1284,1104570537,2021-08-17 01:32:54,2021-08-17 01:32:44,3,186,27,8,5
1285,1104570426,2021-08-17 01:32:51,2021-08-17 01:32:44,3,185,28,8,5
1286,1104570361,2021-08-17 01:32:49,2021-08-17 01:32:44,3,184,28,8,5
1287,1104570260,2021-08-17 01:32:46,2021-08-17 01:32:14,3,182,27,8,5
1288,1104570172,2021-08-17 01:32:43,2021-08-17 01:32:14,3,181,27,8,5
1289,1104570111,2021-08-17 01:32:42,2021-08-17 01:32:14,3,180,28,8,5
